240032.0000	0.6976	12.4712	7.7069	1.2466	-1.6231	1.3463	13.2432	7.8298	0.3097	-4.8348	0.0283	15.8061	3.9680	7.2109	-1.0084	-1.7087	-4.2031	-4.5221	-6.1492	-7.5576	-9.9247	-4.3219	1.0885	-6.6723	-3.6869	-6.0422	-2.9807	-3.8467	1.2998	-3.9433	-1.2275
240034.0000	2.1306	14.2668	8.8454	2.3948	-0.2002	2.8441	14.2450	7.9617	0.7595	-3.9753	-1.5138	15.5002	2.5904	5.8202	-1.3378	-2.0298	-4.9036	-5.2818	-8.0216	-7.9517	-9.5784	-5.6852	-1.6916	-11.6419	-3.1856	-4.4476	-2.8076	-3.6911	2.4288	-2.2630	0.4194
240036.0000	3.0993	15.7755	9.2636	3.4380	1.6160	3.6730	14.7572	7.7816	1.3373	-2.9803	-3.1493	14.9420	1.2993	4.0888	-1.7466	-2.2947	-5.4114	-5.7294	-9.1048	-8.0065	-8.9276	-6.9482	-4.2188	-15.4244	-2.5738	-2.9063	-2.6904	-3.5343	3.6340	-0.7418	1.6822
240038.0000	3.3336	16.9293	8.8409	4.1131	3.4621	3.7183	14.9918	7.4945	1.9813	-2.0667	-4.3496	14.3648	0.4631	2.3820	-2.1507	-2.5080	-5.6953	-5.8468	-9.2961	-7.8969	-8.2707	-7.9905	-6.0364	-17.3849	-2.1767	-1.8687	-2.7065	-3.1411	4.8682	0.2171	2.2251
240040.0000	2.8383	17.6683	7.7028	4.2588	4.9248	3.0436	15.1373	7.2715	2.5576	-1.4287	-4.7708	13.9296	0.2517	0.9849	-2.4936	-2.6766	-5.7653	-5.6761	-8.6401	-7.7455	-7.8301	-8.6868	-6.8928	-17.3312	-2.2065	-1.6258	-2.8661	-2.3240	6.0154	0.3945	1.9803
240042.0000	1.8900	17.9096	6.1606	3.8740	5.6831	1.8568	15.2466	7.1711	2.9140	-1.1720	-4.3742	13.6863	0.5965	0.0153	-2.7622	-2.8065	-5.6642	-5.2973	-7.3275	-7.5677	-7.6590	-8.9124	-6.7967	-15.5340	-2.6561	-2.1813	-3.0962	-1.0636	6.8780	-0.1682	1.1571
240044.0000	0.9299	17.5423	4.5904	3.1219	5.6283	0.4390	15.1918	7.1093	2.9517	-1.2743	-3.4251	13.5643	1.2252	-0.5986	-2.9814	-2.9044	-5.4541	-4.8019	-5.6658	-7.2731	-7.6196	-8.5657	-5.9904	-12.5987	-3.2836	-3.2276	-3.2548	0.4412	7.2151	-1.1824	0.1505
240046.0000	0.3957	16.4620	3.3001	2.2694	4.8946	-0.9404	14.7159	6.9018	2.6685	-1.5983	-2.3698	13.4131	1.7775	-1.0558	-3.1905	-2.9782	-5.1967	-4.2711	-4.0110	-6.7250	-7.4510	-7.6057	-4.8365	-9.2440	-3.7064	-4.2557	-3.1809	1.8299	6.8230	-2.2211	-0.6139
240048.0000	0.5535	14.6206	2.4301	1.5920	3.8109	-2.0905	13.5454	6.3449	2.1698	-1.9381	-1.6541	13.0543	1.9389	-1.5765	-3.4117	-3.0336	-4.9340	-3.7599	-2.6859	-5.8199	-6.8822	-6.0873	-3.6866	-6.0794	-3.5545	-4.7370	-2.7558	2.7085	5.6246	-2.8698	-0.8373
240050.0000	1.3934	12.0674	1.9177	1.2813	2.7961	-2.9306	11.5134	5.3019	1.6387	-2.0797	-1.5600	12.3240	1.5401	-2.2965	-3.6227	-3.0643	-4.6704	-3.2853	-1.8988	-4.5450	-5.7388	-4.1742	-2.7816	-3.4598	-2.6132	-4.3007	-1.9525	2.7897	3.7236	-2.8595	-0.4542
240052.0000	2.6409	8.9936	1.5583	1.3716	2.1808	-3.4796	8.6852	3.7931	1.2483	-1.8940	-2.1136	11.1638	0.6230	-3.1925	-3.7675	-3.0540	-4.3797	-2.8371	-1.6786	-3.0086	-4.0406	-2.1184	-2.1759	-1.4506	-0.9287	-2.8945	-0.8623	2.0205	1.4020	-2.1640	0.3587
240054.0000	3.8644	5.6961	1.1045	1.7506	2.1226	-3.8151	5.3502	1.9939	1.1086	-1.3593	-3.1055	9.6170	-0.6077	-4.1000	-3.7699	-2.9726	-4.0146	-2.3842	-1.8832	-1.3994	-1.9835	-0.2037	-1.7874	0.0935	1.2176	-0.7746	0.3323	0.5818	-0.9591	-0.9781	1.2644
240056.0000	4.6541	2.5177	0.3861	2.2205	2.5680	-4.0192	1.9467	0.1860	1.2209	-0.5623	-4.2130	7.8237	-1.8751	-4.7955	-3.5748	-2.7883	-3.5340	-1.8949	-2.2605	0.0818	0.1356	1.3247	-1.4797	1.3835	3.4210	1.6032	1.4163	-1.1868	-2.9974	0.3777	1.9138
240058.0000	4.7903	-0.2364	-0.6056	2.5919	3.2947	-4.1351	-1.0749	-1.3332	1.4774	0.3389	-5.1578	5.9838	-2.9399	-5.1104	-3.1867	-2.4855	-2.9303	-1.3585	-2.5497	1.2941	2.0316	2.3232	-1.1556	2.5578	5.3124	3.7648	2.2170	-2.9218	-4.4845	1.5949	2.0927
240060.0000	4.3289	-2.3768	-1.7063	2.7677	4.0190	-4.1513	-3.3976	-2.3529	1.7101	1.1772	-5.8207	4.2920	-3.6854	-5.0212	-2.6810	-2.0792	-2.2453	-0.7976	-2.5862	2.1983	3.5345	2.7832	-0.8207	3.6166	6.6918	5.3943	2.6629	-4.3673	-5.3885	2.4947	1.8065
240062.0000	3.5727	-3.8767	-2.6455	2.7848	4.5246	-4.0179	-4.9369	-2.8256	1.7698	1.8414	-6.2719	2.8622	-4.1555	-4.6781	-2.1823	-1.6189	-1.5632	-0.2659	-2.3674	2.8562	4.6432	2.8196	-0.5935	4.4435	7.5862	6.4402	2.8064	-5.4491	-5.8600	3.0858	1.2718
240064.0000	2.9428	-4.8432	-3.1512	2.7774	4.7169	-3.6882	-5.8189	-2.8634	1.5741	2.2906	-6.7104	1.7195	-4.4998	-4.3397	-1.8277	-1.1825	-0.9897	0.1610	-2.0366	3.3766	5.4826	2.6182	-0.6223	4.8961	8.1913	7.0752	2.7909	-6.2382	-6.1420	3.5208	0.8198
240066.0000	2.7918	-5.4629	-3.0708	2.9017	4.6495	-3.1664	-6.3029	-2.6929	1.1469	2.5583	-7.3369	0.7913	-4.8978	-4.2540	-1.7061	-0.8462	-0.6085	0.4171	-1.8065	3.8557	6.2240	2.3657	-1.0028	4.9085	8.7510	7.5813	2.7869	-6.8685	-6.4519	3.9989	0.7465
240068.0000	3.2477	-5.9103	-2.4404	3.2389	4.4622	-2.5357	-6.6413	-2.5573	0.6028	2.7133	-8.2182	-0.0360	-5.4620	-4.5259	-1.8149	-0.6552	-0.4479	0.4725	-1.8419	4.3201	6.9701	2.1873	-1.6935	4.5575	9.4056	8.1700	2.9118	-7.4175	-6.8767	4.6366	1.1781
240070.0000	4.1487	-6.2886	-1.4933	3.7424	4.3212	-1.9519	-6.9846	-2.6353	0.1148	2.8334	-9.2179	-0.8756	-6.2000	-5.0535	-2.0434	-0.5993	-0.4613	0.3559	-2.1723	4.7170	7.6969	2.1141	-2.5145	4.0538	10.1103	8.8719	3.1808	-7.8435	-7.3331	5.3968	2.0100
240072.0000	5.1123	-6.5759	-0.5716	4.2327	4.3133	-1.6001	-7.3071	-2.9657	-0.1655	2.9512	-10.0270	-1.7466	-7.0038	-5.5471	-2.2165	-0.6206	-0.5510	0.1415	-2.6517	4.9321	8.2303	2.0891	-3.1773	3.6663	10.6284	9.4817	3.4960	-7.9704	-7.6020	6.0742	2.9507
240074.0000	5.6879	-6.6773	-0.0208	4.4841	4.4638	-1.6354	-7.4846	-3.4768	-0.1286	3.0783	-10.2806	-2.6030	-7.7399	-5.6598	-2.1444	-0.6303	-0.5991	-0.0640	-3.0243	4.8619	8.3487	2.0161	-3.4286	3.6130	10.6565	9.6867	3.6992	-7.6005	-7.4361	6.3974	3.6406
240076.0000	5.5596	-6.4652	-0.0528	4.3210	4.7180	-2.1210	-7.3661	-4.0177	0.2481	3.1946	-9.7115	-3.3148	-8.3102	-5.1436	-1.7090	-0.5569	-0.5289	-0.1723	-3.0326	4.4591	7.8704	1.8119	-3.1351	3.9754	9.9614	9.1973	3.6436	-6.6083	-6.6738	6.1435	3.8158
240078.0000	4.6867	-5.8731	-0.6791	3.7152	5.0026	-2.9988	-6.9030	-4.4464	0.9099	3.2832	-8.2847	-3.7417	-8.7165	-3.9885	-0.9149	-0.3799	-0.3367	-0.1435	-2.5415	3.7777	6.7739	1.4566	-2.3584	4.6756	8.5259	7.9243	3.2706	-5.0509	-5.3333	5.2632	3.4256
240080.0000	3.3401	-4.9430	-1.7034	2.8119	5.2500	-4.0963	-6.1993	-4.6867	1.7321	3.3335	-6.2494	-3.7794	-9.0516	-2.4593	0.0912	-0.1482	-0.1003	-0.0090	-1.6070	2.9622	5.2329	1.0070	-1.3214	5.5240	6.5938	6.0468	2.6458	-3.1787	-3.6304	3.9248	2.6673
240082.0000	2.0042	-3.8421	-2.7962	1.8837	5.4147	-5.1753	-5.5006	-4.7560	2.5459	3.3435	-4.0846	-3.4106	-9.4397	-1.0138	1.0597	0.0388	0.0565	0.1433	-0.4608	2.2079	3.5849	0.5781	-0.3140	6.3125	4.6133	3.9768	1.9426	-1.3733	-1.9234	2.4729	1.9112
240084.0000	1.1820	-2.8351	-3.6211	1.2227	5.4690	-6.0062	-5.1152	-4.7513	3.1705	3.3141	-2.3535	-2.7316	-9.9518	-0.1318	1.7211	0.0799	0.0295	0.2154	0.5923	1.7088	2.2357	0.3039	0.4271	6.9092	3.0936	2.2250	1.3785	-0.0293	-0.6058	1.3106	1.5439
240086.0000	1.1928	-2.1853	-3.9439	1.0000	5.3328	-6.4385	-5.2591	-4.7705	3.4174	3.2043	-1.5134	-1.8803	-10.5065	-0.1023	1.8686	-0.0764	-0.2099	0.1452	1.3356	1.5930	1.4962	0.2893	0.8540	7.3132	2.4038	1.1715	1.1191	0.6038	0.0197	0.7260	1.8000
240088.0000	2.0260	-2.0846	-3.7174	1.1886	4.8823	-6.4419	-5.9764	-4.8662	3.1372	2.9453	-1.7563	-1.0090	-10.8684	-0.8904	1.4424	-0.3862	-0.5755	-0.0428	1.7540	1.9011	1.4866	0.5799	1.1147	7.6379	2.6435	0.9294	1.2080	0.4851	-0.1731	0.7822	2.6441
