60008.0000	3.4683	1.8155	2.7748	1.8993	0.3443	3.6905	5.9824	1.0811	-3.6012	-1.2212	-9.9237	-4.9995	-5.4110	-7.8415	-5.6585	-3.9350	-2.4498	-1.8625	-2.7324	1.5242	4.2514	0.7381	-1.5011	-6.5609	5.7410	7.6903	4.2229	1.2306	1.0128	7.0953	3.1355
60010.0000	1.3009	1.2063	1.4429	0.0712	-2.6936	5.4414	5.9565	1.0708	-4.9214	-2.4434	-8.2282	-4.3967	-2.3902	-6.6931	-5.5944	-3.3474	-1.5608	-0.9923	0.3031	1.5915	3.3592	0.9731	0.8327	-2.4234	3.9949	5.0691	3.1338	2.7388	1.2792	4.8883	1.0314
60012.0000	-0.3452	1.1409	0.5126	-1.2241	-4.4871	5.5888	6.1038	1.2115	-4.8427	-3.2464	-4.8525	-3.0457	0.4344	-5.1530	-4.9440	-2.9305	-1.2208	-0.7271	1.7265	0.5001	1.5735	0.8040	2.4405	2.6454	1.4053	1.6636	1.9024	4.5649	1.6820	1.9266	-0.8078
60014.0000	-1.1142	1.8195	0.5355	-1.9374	-5.7816	4.9666	6.7764	2.3342	-4.2321	-3.9040	-0.5525	-0.8499	2.7122	-3.3982	-4.0472	-2.7929	-1.5085	-1.2028	1.5957	-1.4994	-0.8677	0.0268	3.3150	7.4722	-1.6101	-2.2859	0.6221	6.4463	2.1481	-1.2239	-1.9625
60016.0000	-0.8651	3.1587	1.7103	-2.0926	-7.0978	4.3730	8.0321	4.6046	-3.9167	-4.5985	3.3521	1.8809	4.1800	-1.7070	-3.3015	-2.9135	-2.2771	-2.3116	0.3417	-3.8503	-3.4150	-1.3603	3.5893	10.9201	-4.3555	-6.1195	-0.5414	8.0222	2.5606	-3.8302	-2.1721
60018.0000	0.2885	4.8171	3.7866	-1.7599	-8.4295	4.1549	9.5834	7.3972	-4.3090	-5.3168	5.4507	4.5177	4.7249	-0.3791	-3.0038	-3.1474	-3.2039	-3.7239	-1.3993	-5.8688	-5.3929	-3.1100	3.4542	12.2059	-6.0894	-8.9446	-1.3870	8.9362	2.7986	-5.2382	-1.4127
60020.0000	2.0237	6.3395	6.1833	-1.0381	-9.2788	4.0915	10.9207	9.5731	-5.2723	-5.8727	4.8075	6.3461	4.4133	0.3627	-3.2438	-3.2895	-3.9162	-5.0036	-2.9954	-6.9804	-6.2631	-4.7898	3.0803	11.1059	-6.3173	-9.9851	-1.7485	8.9589	2.7903	-5.1118	0.1095
60022.0000	3.8949	7.3522	8.2343	-0.0614	-8.9972	3.6199	11.5510	10.0432	-6.2622	-6.0316	1.4108	6.8606	3.4870	0.4594	-3.8793	-3.1655	-4.1354	-5.7646	-3.9893	-6.9279	-5.8594	-5.9419	2.5791	8.0060	-5.0293	-8.9574	-1.5786	8.0880	2.5638	-3.5857	2.0159
60024.0000	5.4529	7.7260	9.4663	0.9947	-7.2399	2.2565	11.2491	8.3466	-6.6493	-5.6691	-3.7049	6.0013	2.3171	0.0577	-4.6015	-2.7157	-3.7904	-5.8203	-4.2078	-5.8788	-4.4957	-6.2746	2.0080	3.7904	-2.7716	-6.2893	-0.9994	6.5839	2.2590	-1.2587	3.8574
60026.0000	6.3705	7.6322	9.7827	1.9325	-4.2692	-0.0325	10.1925	4.9439	-6.0559	-4.8760	-8.7779	4.2176	1.3115	-0.5304	-5.0681	-2.0329	-3.0511	-5.2610	-3.7843	-4.3788	-2.8762	-5.7980	1.4011	-0.4140	-0.4834	-3.0407	-0.2833	4.9069	2.0870	0.9957	5.2394
60028.0000	6.5144	7.4436	9.4532	2.5728	-0.9319	-2.7087	8.8862	1.0670	-4.5411	-3.9373	-11.9644	2.2965	0.7986	-0.9401	-5.0359	-1.3243	-2.2496	-4.4034	-3.0681	-3.1357	-1.8170	-4.8238	0.7930	-3.5809	0.8552	-0.5166	0.2379	3.5560	2.2451	2.3434	5.9157
60030.0000	5.9610	7.5474	8.9479	2.7971	1.6482	-4.8518	7.9529	-1.7752	-2.5762	-3.2215	-12.0361	1.0743	0.9356	-0.8819	-4.4505	-0.8271	-1.7399	-3.6523	-2.4742	-2.7387	-1.9209	-3.8229	0.2383	-5.1095	0.6084	0.2424	0.3016	2.8868	2.8118	2.2914	5.8334
