60008.0000	2.1676	-5.7208	-9.4313	-0.7863	13.4823	-16.0993	-13.0608	-14.2558	3.9130	8.3725	-4.2196	-3.1196	2.0763	1.9701	3.9048	6.0212	5.6051	4.8299	3.5628	2.5508	5.1233	-2.0603	-0.6138	-4.7006	3.0466	5.9020	-0.9404	-5.0013	-0.6515	3.6323	4.5007
60010.0000	2.6819	-5.2974	-9.8355	-1.1348	14.2994	-18.5706	-13.1735	-15.7643	2.9845	8.5632	-6.7813	-3.7949	1.4008	0.7669	2.6318	5.3956	5.2063	4.6825	4.3590	2.9476	5.9471	-1.5672	0.1910	-0.5346	3.5853	7.1079	-2.5282	-3.5596	0.3790	4.0514	5.3600
60012.0000	1.4370	-4.6261	-8.7368	-2.0321	10.8945	-17.4350	-11.5234	-13.4353	1.1470	6.1463	-6.7767	-2.8509	0.8694	0.1452	1.1528	3.7548	3.5520	3.3794	5.1885	2.5067	4.6753	-0.6022	1.4780	6.1672	3.2411	5.5889	-1.9197	-1.0998	2.0333	3.5933	4.0869
60014.0000	-1.1471	-3.7003	-6.5013	-3.2134	4.3328	-12.9952	-8.5752	-8.2310	-0.9558	1.8490	-4.0531	-0.6429	0.5102	0.2606	0.0088	1.5600	1.0823	1.1896	5.6250	1.1381	1.5173	0.3185	2.8565	13.4362	2.0877	1.6773	1.0600	1.8754	3.9856	2.4973	1.1471
60016.0000	-4.0797	-2.6148	-3.8155	-4.2238	-3.0493	-6.7359	-5.1948	-2.0828	-2.4937	-2.8152	0.5938	1.9788	0.2848	1.0317	-0.3129	-0.4692	-1.4050	-1.2460	5.2571	-0.8767	-2.5436	0.6871	3.8141	18.7572	0.4695	-3.3329	5.4437	4.5249	5.6389	1.1664	-2.3560
60018.0000	-6.1921	-1.5268	-1.4455	-4.6193	-8.5591	-0.7846	-2.3228	2.8462	-2.8010	-6.1402	5.6931	4.0102	0.1482	2.1874	0.4174	-1.6179	-3.0389	-3.1353	3.9705	-2.9896	-6.1438	0.1545	3.9866	20.1020	-1.1591	-7.6993	9.4205	6.0198	6.3568	-0.0212	-5.1163
60020.0000	-6.6070	-0.6008	0.0138	-4.1691	-10.2023	2.8770	-0.6404	4.9563	-1.6630	-6.8959	9.6276	4.6844	0.0947	3.3827	2.0687	-1.4382	-3.1942	-3.8172	2.0884	-4.5762	-8.0702	-1.3343	3.3421	16.7631	-2.4147	-9.9157	11.0250	5.8853	5.7288	-0.8638	-6.1345
60022.0000	-5.1073	0.0418	0.3128	-2.9813	-7.4706	3.1439	-0.3493	3.7709	0.5809	-4.8167	11.2376	3.7646	0.1676	4.3379	4.1957	0.0861	-1.7268	-3.0050	0.2865	-5.1499	-7.7310	-3.4718	2.2019	9.6710	-3.1143	-9.3126	8.9734	4.2037	3.7653	-1.3926	-5.1120
60024.0000	-2.2541	0.3520	-0.4059	-1.4872	-1.5603	0.2077	-1.1375	0.0688	3.1614	-0.7174	10.2760	1.6314	0.4327	4.9453	6.2152	2.5330	0.9628	-0.9028	-0.6786	-4.5339	-5.3880	-5.6503	1.1013	1.0744	-3.3168	-6.3350	3.2820	1.5969	0.9307	-1.8249	-2.5790
60026.0000	0.8089	0.3620	-1.6886	-0.2879	5.0643	-4.5136	-2.3352	-4.4563	5.1623	3.8008	7.4929	-0.8676	0.9299	5.2875	7.6142	5.1813	4.0551	1.8494	-0.3018	-2.9238	-2.0582	-7.1372	0.5590	-6.2709	-3.2599	-2.3762	-4.5896	-0.9925	-1.9901	-2.4276	0.3090
60028.0000	2.7829	0.1641	-2.9523	0.0742	9.5996	-8.9143	-3.1966	-7.8619	5.8584	6.9441	4.3270	-2.7515	1.6222	5.5621	8.1163	7.2475	6.5851	4.3875	1.4213	-0.8102	0.8833	-7.2949	0.8528	-10.0919	-3.2238	0.7664	-12.1656	-2.6440	-4.1481	-3.3598	2.2193
